year,Industry,Nacerev,MNE_profit_shifting
2015,H,4910,0.456
2016,H,4910,0.911
2017,H,4910,1.352
2018,H,4910,1.26
2019,H,4910,0.458
2020,H,4910,0.297
2009,H,4920,0.012
2010,H,4920,0.01
2011,H,4920,0.006
2012,H,4920,0.184
2013,H,4920,0.28
2014,H,4920,0.001
2015,H,4920,0.216
2016,H,4920,0.0
2017,H,4920,0.093
2018,H,4920,0.005
2019,H,4920,0.002
2009,H,4931,0.122
2010,H,4931,0.127
2011,H,4931,0.127
2012,H,4931,0.209
2013,H,4931,0.079
2014,H,4931,0.109
2015,H,4931,0.194
2016,H,4931,0.214
2017,H,4931,0.158
2018,H,4931,0.067
2019,H,4931,0.032
2020,H,4931,0.018
2009,H,4932,0.033
2010,H,4932,0.036
2011,H,4932,0.038
2012,H,4932,0.021
2013,H,4932,0.047
2014,H,4932,0.055
2015,H,4932,0.063
2016,H,4932,0.073
2017,H,4932,0.094
2018,H,4932,0.069
2019,H,4932,0.07
2020,H,4932,0.019
2009,H,4939,0.0
2010,H,4939,0.001
2011,H,4939,0.001
2012,H,4939,0.002
2013,H,4939,0.001
2014,H,4939,0.015
2015,H,4939,0.001
2016,H,4939,0.001
2017,H,4939,0.001
2018,H,4939,0.002
2019,H,4939,0.004
2020,H,4939,0.0
2018,H,4940,0.0
2019,H,4940,0.0
2020,H,4940,0.0
2009,H,4941,0.213
2010,H,4941,0.354
2011,H,4941,0.44
2012,H,4941,0.434
2013,H,4941,0.41
2014,H,4941,0.541
2015,H,4941,0.448
2016,H,4941,0.613
2017,H,4941,0.652
2018,H,4941,0.535
2019,H,4941,0.352
2020,H,4941,0.27
2009,H,4942,0.0
2010,H,4942,0.0
2011,H,4942,0.0
2012,H,4942,0.0
2013,H,4942,0.0
2014,H,4942,0.0
2015,H,4942,0.0
2017,H,4942,0.0
2018,H,4942,0.0
2020,H,4942,0.0
2009,H,4950,0.314
2010,H,4950,0.525
2011,H,4950,0.73
2012,H,4950,0.645
2013,H,4950,0.668
2014,H,4950,0.36
2015,H,4950,0.441
2016,H,4950,0.801
2017,H,4950,0.799
2018,H,4950,0.521
2019,H,4950,1.541
2020,H,4950,0.96
2009,H,5000,0.052
2010,H,5000,0.061
2011,H,5000,0.035
2012,H,5000,0.032
2013,H,5000,0.045
2014,H,5000,0.061
2015,H,5000,0.09
2016,H,5000,0.064
2017,H,5000,0.071
2018,H,5000,0.043
2019,H,5000,0.048
2020,H,5000,0.057
2009,H,5010,0.15
2010,H,5010,0.398
2011,H,5010,0.379
2012,H,5010,0.492
2013,H,5010,1.478
2014,H,5010,0.904
2015,H,5010,1.966
2016,H,5010,2.457
2017,H,5010,0.928
2018,H,5010,0.746
2019,H,5010,0.625
2020,H,5010,0.063
2009,H,5020,1.616
2010,H,5020,0.826
2011,H,5020,0.733
2012,H,5020,0.164
2013,H,5020,0.27
2014,H,5020,0.609
2015,H,5020,1.742
2016,H,5020,1.141
2017,H,5020,1.538
2018,H,5020,0.883
2019,H,5020,0.989
2020,H,5020,2.564
2010,H,5030,0.0
2011,H,5030,0.0
2012,H,5030,0.0
2013,H,5030,0.0
2014,H,5030,0.0
2015,H,5030,0.0
2016,H,5030,0.001
2019,H,5030,0.0
2020,H,5030,0.0
2009,H,5040,0.001
2010,H,5040,0.002
2011,H,5040,0.003
2012,H,5040,0.001
2013,H,5040,0.001
2014,H,5040,0.001
2015,H,5040,0.0
2017,H,5040,0.0
2018,H,5040,0.001
2019,H,5040,0.001
2020,H,5040,0.001
2009,H,5110,0.028
2010,H,5110,0.425
2011,H,5110,0.694
2012,H,5110,0.968
2013,H,5110,0.427
2014,H,5110,0.714
2015,H,5110,2.504
2016,H,5110,3.161
2017,H,5110,4.086
2018,H,5110,2.224
2019,H,5110,1.297
2020,H,5110,0.177
2009,H,5121,0.204
2010,H,5121,0.449
2011,H,5121,0.976
2012,H,5121,1.269
2013,H,5121,2.36
2014,H,5121,1.946
2015,H,5121,1.029
2016,H,5121,0.684
2017,H,5121,1.711
2018,H,5121,0.835
2019,H,5121,0.098
2020,H,5121,0.371
2010,H,5122,0.003
2011,H,5122,0.004
2012,H,5122,0.003
2013,H,5122,0.006
2014,H,5122,0.001
2015,H,5122,0.016
2016,H,5122,0.012
2017,H,5122,0.026
2018,H,5122,0.022
2019,H,5122,0.027
2009,H,5210,0.227
2010,H,5210,0.306
2011,H,5210,0.291
2012,H,5210,0.289
2013,H,5210,0.233
2014,H,5210,0.261
2015,H,5210,0.264
2016,H,5210,0.262
2017,H,5210,0.213
2018,H,5210,0.278
2019,H,5210,0.228
2020,H,5210,0.276
2009,H,5221,0.039
2010,H,5221,0.036
2011,H,5221,0.052
2012,H,5221,0.043
2013,H,5221,0.039
2014,H,5221,0.024
2015,H,5221,0.052
2016,H,5221,0.085
2017,H,5221,0.162
2018,H,5221,0.138
2019,H,5221,0.262
2020,H,5221,0.004
2009,H,5222,0.725
2010,H,5222,1.541
2011,H,5222,2.03
2012,H,5222,1.243
2013,H,5222,0.171
2014,H,5222,2.736
2015,H,5222,0.185
2016,H,5222,0.328
2017,H,5222,0.927
2018,H,5222,0.285
2019,H,5222,0.472
2020,H,5222,1.077
2009,H,5223,0.091
2010,H,5223,0.192
2011,H,5223,0.095
2012,H,5223,0.201
2013,H,5223,0.171
2014,H,5223,0.206
2015,H,5223,0.307
2016,H,5223,0.144
2017,H,5223,0.581
2018,H,5223,0.154
2019,H,5223,0.442
2020,H,5223,0.007
2009,H,5224,0.422
2010,H,5224,0.447
2011,H,5224,1.236
2012,H,5224,0.793
2013,H,5224,1.015
2014,H,5224,0.301
2015,H,5224,1.191
2016,H,5224,1.92
2017,H,5224,1.612
2018,H,5224,1.011
2019,H,5224,0.859
2020,H,5224,0.778
2009,H,5229,0.411
2010,H,5229,0.867
2011,H,5229,0.696
2012,H,5229,0.953
2013,H,5229,0.94
2014,H,5229,0.874
2015,H,5229,0.835
2016,H,5229,0.997
2017,H,5229,0.983
2018,H,5229,0.762
2019,H,5229,0.712
2020,H,5229,0.52
2009,H,5310,0.001
2010,H,5310,0.005
2011,H,5310,0.006
2012,H,5310,0.004
2013,H,5310,0.006
2014,H,5310,0.012
2015,H,5310,0.004
2016,H,5310,0.002
2017,H,5310,0.004
2018,H,5310,0.001
2019,H,5310,0.0
2020,H,5310,0.002
2009,H,5320,1.164
2010,H,5320,2.77
2011,H,5320,2.598
2012,H,5320,1.322
2013,H,5320,3.429
2014,H,5320,2.832
2015,H,5320,4.065
2016,H,5320,2.738
2017,H,5320,2.922
2018,H,5320,1.708
2019,H,5320,1.583
2020,H,5320,1.127
2009,I,5510,0.793
2010,I,5510,0.69
2011,I,5510,0.75
2012,I,5510,1.051
2013,I,5510,1.197
2014,I,5510,1.548
2015,I,5510,2.64
2016,I,5510,4.488
2017,I,5510,6.948
2018,I,5510,2.21
2019,I,5510,2.055
2020,I,5510,0.108
2010,I,5520,0.0
2011,I,5520,0.0
2012,I,5520,0.001
2013,I,5520,0.0
2014,I,5520,0.0
2015,I,5520,0.0
2016,I,5520,0.0
2017,I,5520,0.001
2018,I,5520,0.001
2019,I,5520,0.001
2009,I,5530,0.001
2010,I,5530,0.008
2016,I,5530,0.005
2017,I,5530,0.001
2019,I,5530,0.001
2010,I,5590,0.0
2011,I,5590,0.0
2012,I,5590,0.0
2013,I,5590,0.001
2014,I,5590,0.001
2018,I,5590,0.006
2019,I,5590,0.002
2020,I,5590,0.004
2018,I,5600,0.0
2019,I,5600,0.0
2009,I,5610,1.508
2010,I,5610,2.279
2011,I,5610,3.697
2012,I,5610,4.341
2013,I,5610,2.991
2014,I,5610,3.885
2015,I,5610,5.328
2016,I,5610,4.661
2017,I,5610,5.346
2018,I,5610,2.89
2019,I,5610,2.185
2020,I,5610,1.515
2015,I,5621,0.0
2016,I,5621,0.0
2018,I,5621,0.0
2020,I,5621,0.0
2009,I,5629,0.004
2010,I,5629,0.004
2011,I,5629,0.003
2012,I,5629,0.003
2013,I,5629,0.003
2014,I,5629,0.002
2015,I,5629,0.002
2016,I,5629,0.003
2017,I,5629,0.002
2018,I,5629,0.001
2019,I,5629,0.001
2020,I,5629,0.0
2009,I,5630,0.006
2010,I,5630,0.002
2011,I,5630,0.007
2012,I,5630,0.013
2013,I,5630,0.014
2014,I,5630,0.021
2015,I,5630,0.044
2016,I,5630,0.053
2017,I,5630,0.003
2018,I,5630,0.015
2019,I,5630,0.013
2014,J,5800,0.006
2015,J,5800,0.001
2016,J,5800,0.047
2017,J,5800,0.0
2009,J,5811,0.268
2010,J,5811,0.426
2011,J,5811,0.526
2012,J,5811,0.272
2013,J,5811,0.582
2014,J,5811,0.317
2015,J,5811,0.552
2016,J,5811,0.209
2017,J,5811,0.292
2018,J,5811,0.242
2019,J,5811,0.084
2020,J,5811,0.156
2009,J,5813,0.002
2010,J,5813,0.031
2011,J,5813,0.054
2012,J,5813,0.037
2013,J,5813,0.035
2014,J,5813,0.045
2015,J,5813,0.049
2016,J,5813,0.053
2017,J,5813,0.042
2018,J,5813,0.064
2019,J,5813,0.028
2020,J,5813,0.029
2009,J,5814,0.249
2010,J,5814,0.272
2011,J,5814,0.33
2012,J,5814,0.406
2013,J,5814,0.396
2014,J,5814,0.077
2015,J,5814,0.789
2016,J,5814,1.088
2017,J,5814,0.923
2018,J,5814,0.607
2019,J,5814,0.575
2020,J,5814,0.577
2009,J,5819,0.194
2010,J,5819,0.37
2011,J,5819,0.498
2012,J,5819,0.4
2013,J,5819,0.577
2014,J,5819,0.671
2015,J,5819,0.842
2016,J,5819,1.03
2017,J,5819,0.229
2018,J,5819,0.41
2019,J,5819,0.359
2020,J,5819,0.462
2009,J,5821,0.0
2013,J,5821,0.0
2015,J,5821,0.0
2016,J,5821,0.001
2020,J,5821,0.003
2009,J,5829,8.86
2010,J,5829,13.635
2011,J,5829,16.617
2012,J,5829,17.398
2013,J,5829,18.701
2014,J,5829,20.077
2015,J,5829,18.489
2016,J,5829,16.427
2017,J,5829,15.514
2018,J,5829,13.713
2019,J,5829,13.182
2020,J,5829,17.488
2009,J,5911,0.725
2010,J,5911,1.111
2011,J,5911,1.34
2012,J,5911,1.173
2013,J,5911,1.193
2014,J,5911,1.277
2015,J,5911,1.852
2016,J,5911,1.311
2017,J,5911,1.788
2018,J,5911,0.024
2019,J,5911,0.021
2020,J,5911,0.065
2009,J,5912,0.0
2010,J,5912,0.002
2011,J,5912,0.004
2012,J,5912,0.002
2013,J,5912,0.042
2014,J,5912,0.002
2015,J,5912,0.077
2016,J,5912,0.004
2017,J,5912,0.008
2018,J,5912,0.03
2019,J,5912,0.001
2020,J,5912,0.0
2009,J,5913,0.005
2010,J,5913,0.004
2011,J,5913,0.006
2012,J,5913,0.005
2013,J,5913,0.0
2014,J,5913,0.006
2015,J,5913,0.01
2016,J,5913,0.015
2017,J,5913,0.028
2018,J,5913,0.017
2019,J,5913,0.002
2020,J,5913,0.005
2009,J,5914,0.008
2010,J,5914,0.009
2011,J,5914,0.016
2012,J,5914,0.01
2013,J,5914,0.012
2014,J,5914,0.016
2015,J,5914,0.024
2016,J,5914,0.02
2017,J,5914,0.044
2018,J,5914,0.079
2019,J,5914,0.074
2011,J,5920,0.0
2013,J,5920,0.001
2014,J,5920,0.001
2015,J,5920,0.003
2016,J,5920,0.003
2017,J,5920,0.002
2018,J,5920,0.001
2019,J,5920,0.001
2020,J,5920,0.001
2009,J,6010,0.009
2010,J,6010,0.006
2011,J,6010,0.01
2012,J,6010,0.015
2013,J,6010,0.008
2014,J,6010,0.012
2015,J,6010,0.023
2016,J,6010,0.005
2017,J,6010,0.005
2018,J,6010,0.006
2019,J,6010,1.329
2020,J,6010,0.01
2009,J,6020,2.259
2010,J,6020,3.412
2011,J,6020,3.984
2012,J,6020,4.327
2013,J,6020,4.317
2014,J,6020,4.866
2015,J,6020,7.84
2016,J,6020,6.599
2017,J,6020,6.245
2018,J,6020,5.092
2019,J,6020,3.647
2020,J,6020,2.028
2009,J,6110,0.006
2010,J,6110,0.001
2011,J,6110,0.006
2012,J,6110,0.0
2013,J,6110,0.006
2014,J,6110,0.001
2015,J,6110,0.002
2016,J,6110,0.005
2017,J,6110,0.001
2018,J,6110,0.002
2019,J,6110,0.0
2020,J,6110,0.0
2009,J,6120,0.007
2010,J,6120,0.014
2011,J,6120,0.013
2012,J,6120,0.021
2013,J,6120,0.02
2014,J,6120,0.02
2015,J,6120,0.031
2016,J,6120,0.022
2017,J,6120,0.03
2018,J,6120,0.036
2019,J,6120,0.031
2020,J,6120,0.011
2009,J,6130,0.009
2016,J,6130,0.0
2017,J,6130,0.001
2018,J,6130,0.0
2019,J,6130,0.0
2020,J,6130,0.0
2009,J,6190,29.547
2010,J,6190,30.478
2011,J,6190,27.578
2012,J,6190,31.169
2013,J,6190,35.686
2014,J,6190,43.999
2015,J,6190,39.156
2016,J,6190,27.723
2017,J,6190,27.748
2018,J,6190,23.407
2019,J,6190,19.472
2020,J,6190,17.502
2010,J,6200,0.0
2011,J,6200,0.0
2012,J,6200,0.0
2013,J,6200,0.0
2017,J,6200,0.0
2018,J,6200,0.0
2019,J,6200,0.0
2020,J,6200,0.001
2009,J,6201,3.105
2010,J,6201,4.512
2011,J,6201,5.703
2012,J,6201,7.338
2013,J,6201,5.803
2014,J,6201,10.029
2015,J,6201,7.481
2016,J,6201,6.403
2017,J,6201,10.122
2018,J,6201,4.836
2019,J,6201,3.495
2020,J,6201,2.814
2009,J,6202,0.049
2010,J,6202,0.026
2011,J,6202,0.021
2012,J,6202,0.029
2013,J,6202,0.126
2014,J,6202,0.321
2015,J,6202,0.054
2016,J,6202,0.079
2017,J,6202,0.032
2018,J,6202,0.036
2019,J,6202,0.025
2020,J,6202,0.109
2009,J,6203,0.008
2010,J,6203,0.015
2011,J,6203,0.008
2012,J,6203,0.012
2013,J,6203,0.016
2014,J,6203,0.032
2015,J,6203,0.038
2016,J,6203,0.04
2017,J,6203,0.075
2018,J,6203,0.041
2019,J,6203,0.004
2020,J,6203,0.012
2009,J,6209,2.182
2010,J,6209,4.83
2011,J,6209,5.831
2012,J,6209,5.247
2013,J,6209,8.329
2014,J,6209,10.531
2015,J,6209,16.727
2016,J,6209,17.717
2017,J,6209,19.501
2018,J,6209,18.517
2019,J,6209,15.436
2020,J,6209,20.163
2009,J,6311,0.889
2010,J,6311,1.012
2011,J,6311,1.122
2012,J,6311,1.79
2013,J,6311,1.341
2014,J,6311,1.736
2015,J,6311,1.904
2016,J,6311,1.258
2017,J,6311,2.012
2018,J,6311,1.174
2019,J,6311,1.12
2020,J,6311,1.178
2009,J,6312,0.0
2010,J,6312,0.001
2011,J,6312,0.001
2012,J,6312,0.002
2013,J,6312,0.003
2014,J,6312,0.003
2015,J,6312,0.002
2016,J,6312,0.001
2017,J,6312,0.005
2018,J,6312,0.002
2019,J,6312,0.001
2020,J,6312,0.003
2009,J,6391,0.001
2010,J,6391,0.002
2011,J,6391,0.002
2012,J,6391,0.011
2013,J,6391,0.003
2014,J,6391,0.041
2015,J,6391,0.0
2016,J,6391,0.001
2017,J,6391,0.001
2018,J,6391,0.0
2019,J,6391,0.005
2020,J,6391,0.0
2010,J,6399,0.019
2011,J,6399,0.007
2012,J,6399,0.007
2013,J,6399,0.015
2014,J,6399,0.011
2015,J,6399,0.026
2016,J,6399,0.054
2017,J,6399,0.03
2018,J,6399,0.01
2019,J,6399,0.037
2020,J,6399,0.149
2009,K,6400,0.003
2010,K,6400,0.008
2011,K,6400,0.004
2012,K,6400,0.002
2013,K,6400,0.003
2014,K,6400,0.01
2015,K,6400,0.006
2016,K,6400,0.003
2017,K,6400,0.006
2018,K,6400,0.006
2019,K,6400,0.002
2020,K,6400,0.001
2009,K,6419,0.001
2010,K,6419,0.004
2011,K,6419,0.004
2012,K,6419,0.002
2013,K,6419,0.001
2014,K,6419,0.001
2015,K,6419,0.003
2016,K,6419,0.004
2017,K,6419,0.003
2018,K,6419,0.001
2019,K,6419,0.003
2020,K,6419,0.005
2009,K,6420,6.06
2010,K,6420,7.095
2011,K,6420,9.278
2012,K,6420,7.843
2013,K,6420,9.781
2014,K,6420,9.204
2015,K,6420,9.607
2016,K,6420,11.142
2017,K,6420,12.31
2018,K,6420,6.204
2019,K,6420,6.193
2020,K,6420,4.899
2009,K,6430,0.006
2010,K,6430,0.009
2011,K,6430,0.156
2012,K,6430,0.039
2013,K,6430,0.02
2014,K,6430,0.019
2015,K,6430,0.236
2016,K,6430,0.032
2017,K,6430,0.494
2018,K,6430,0.153
2019,K,6430,0.028
2020,K,6430,0.109
2011,K,6490,0.001
2012,K,6490,0.001
2014,K,6490,0.0
2017,K,6490,0.001
2018,K,6490,0.0
2019,K,6490,0.0
2020,K,6490,0.001
2009,K,6491,0.038
2010,K,6491,0.141
2011,K,6491,0.177
2012,K,6491,0.228
2013,K,6491,0.184
2014,K,6491,0.289
2015,K,6491,0.294
2016,K,6491,0.265
2017,K,6491,0.193
2018,K,6491,0.212
2019,K,6491,0.08
2020,K,6491,0.05
2011,K,6492,0.009
2012,K,6492,0.014
2013,K,6492,0.009
2014,K,6492,0.015
2015,K,6492,0.024
2016,K,6492,0.018
2017,K,6492,0.021
2018,K,6492,0.005
2019,K,6492,0.011
2009,K,6499,0.029
2010,K,6499,0.091
2011,K,6499,0.086
2012,K,6499,0.171
2013,K,6499,0.197
2014,K,6499,0.148
2015,K,6499,0.205
2016,K,6499,0.213
2017,K,6499,0.278
2018,K,6499,0.126
2019,K,6499,0.127
2020,K,6499,0.086
2013,K,6511,0.009
2014,K,6511,0.01
2015,K,6511,0.015
2016,K,6511,0.039
2017,K,6511,0.098
2015,K,6530,0.001
2016,K,6530,0.0
2017,K,6530,0.0
2018,K,6530,0.0
2019,K,6530,0.0
2020,K,6530,0.0
2009,K,6611,0.0
2010,K,6611,0.001
2011,K,6611,0.003
2012,K,6611,0.006
2013,K,6611,0.124
2014,K,6611,0.351
2015,K,6611,0.486
2016,K,6611,0.657
2017,K,6611,0.577
2018,K,6611,0.369
2019,K,6611,0.38
2020,K,6611,0.52
2009,K,6612,0.0
2011,K,6612,0.05
2012,K,6612,0.012
2013,K,6612,0.004
2014,K,6612,0.006
2015,K,6612,0.01
2016,K,6612,0.011
2017,K,6612,0.272
2018,K,6612,0.004
2019,K,6612,0.005
2020,K,6612,0.103
2009,K,6619,1.208
2010,K,6619,0.111
2011,K,6619,0.93
2012,K,6619,2.458
2013,K,6619,0.866
2014,K,6619,0.489
2015,K,6619,3.658
2016,K,6619,2.443
2017,K,6619,4.852
2018,K,6619,1.675
2019,K,6619,3.681
2020,K,6619,0.961
2014,K,6621,0.0
2016,K,6621,0.0
2017,K,6621,0.0
2018,K,6621,0.0
2019,K,6621,0.0
2020,K,6621,0.0
2009,K,6622,0.611
2010,K,6622,0.76
2011,K,6622,0.592
2012,K,6622,1.451
2013,K,6622,1.002
2014,K,6622,1.542
2015,K,6622,1.667
2016,K,6622,1.45
2017,K,6622,1.077
2018,K,6622,0.822
2019,K,6622,0.908
2020,K,6622,1.267
2009,K,6629,0.001
2010,K,6629,0.001
2011,K,6629,0.001
2012,K,6629,0.001
2013,K,6629,0.001
2014,K,6629,0.0
2015,K,6629,0.0
2016,K,6629,0.0
2017,K,6629,0.0
2018,K,6629,0.0
2019,K,6629,0.0
2009,K,6630,0.0
2010,K,6630,0.002
2011,K,6630,0.005
2012,K,6630,0.077
2013,K,6630,0.078
2014,K,6630,0.107
2015,K,6630,0.002
2016,K,6630,0.005
2017,K,6630,0.006
2018,K,6630,0.004
2019,K,6630,0.003
2020,K,6630,0.002
2009,L,6800,0.0
2010,L,6800,0.0
2011,L,6800,0.0
2012,L,6800,0.0
2013,L,6800,0.0
2014,L,6800,0.0
2015,L,6800,0.0
2016,L,6800,0.0
2017,L,6800,0.0
2018,L,6800,0.0
2019,L,6800,0.0
2020,L,6800,0.0
2009,L,6810,0.053
2010,L,6810,0.05
2011,L,6810,0.038
2012,L,6810,0.03
2013,L,6810,0.034
2014,L,6810,0.057
2015,L,6810,0.088
2016,L,6810,0.055
2017,L,6810,0.083
2018,L,6810,0.085
2019,L,6810,0.032
2020,L,6810,0.03
2009,L,6820,0.252
2010,L,6820,0.364
2011,L,6820,0.441
2012,L,6820,0.453
2013,L,6820,0.689
2014,L,6820,0.792
2015,L,6820,0.885
2016,L,6820,1.455
2017,L,6820,1.312
2018,L,6820,0.867
2019,L,6820,0.853
2020,L,6820,0.617
2009,L,6830,0.001
2011,L,6830,0.0
2014,L,6830,0.002
2016,L,6830,0.0
2017,L,6830,0.006
2020,L,6830,0.0
2009,L,6831,0.548
2010,L,6831,1.697
2011,L,6831,2.438
2012,L,6831,2.14
2013,L,6831,1.915
2014,L,6831,3.561
2015,L,6831,4.359
2016,L,6831,5.859
2017,L,6831,6.578
2018,L,6831,5.548
2019,L,6831,4.553
2020,L,6831,3.469
2009,L,6832,0.049
2010,L,6832,0.034
2011,L,6832,0.051
2012,L,6832,0.079
2013,L,6832,0.084
2014,L,6832,0.085
2015,L,6832,0.126
2016,L,6832,0.058
2017,L,6832,0.117
2018,L,6832,0.05
2019,L,6832,0.034
2020,L,6832,0.053
2009,M,6900,0.001
2010,M,6900,0.003
2011,M,6900,0.002
2012,M,6900,0.001
2013,M,6900,0.0
2014,M,6900,0.001
2015,M,6900,0.002
2016,M,6900,0.002
2017,M,6900,0.001
2018,M,6900,0.001
2019,M,6900,0.001
2020,M,6900,0.001
2009,M,6910,0.135
2010,M,6910,0.062
2011,M,6910,0.152
2012,M,6910,0.168
2013,M,6910,0.172
2014,M,6910,0.574
2015,M,6910,0.595
2016,M,6910,0.303
2017,M,6910,0.453
2018,M,6910,0.378
2019,M,6910,0.346
2020,M,6910,0.326
2009,M,6920,0.517
2010,M,6920,0.607
2011,M,6920,0.302
2012,M,6920,0.223
2013,M,6920,0.291
2014,M,6920,0.255
2015,M,6920,0.482
2016,M,6920,0.285
2017,M,6920,0.243
2018,M,6920,0.46
2019,M,6920,0.313
2020,M,6920,1.82
2019,M,7000,0.0
2009,M,7010,3.232
2010,M,7010,4.251
2011,M,7010,4.969
2012,M,7010,6.824
2013,M,7010,6.794
2014,M,7010,7.182
2015,M,7010,7.177
2016,M,7010,7.659
2017,M,7010,10.071
2018,M,7010,6.386
2019,M,7010,4.832
2020,M,7010,4.828
2009,M,7020,0.003
2010,M,7020,0.005
2011,M,7020,0.001
2012,M,7020,0.001
2013,M,7020,0.0
2014,M,7020,0.0
2015,M,7020,0.0
2016,M,7020,0.0
2017,M,7020,0.0
2018,M,7020,0.0
2019,M,7020,0.0
2009,M,7021,0.006
2010,M,7021,0.006
2011,M,7021,0.006
2012,M,7021,0.005
2013,M,7021,0.014
2014,M,7021,0.031
2015,M,7021,0.027
2016,M,7021,0.016
2017,M,7021,0.021
2018,M,7021,0.026
2019,M,7021,0.013
2020,M,7021,0.007
2009,M,7022,0.593
2010,M,7022,0.651
2011,M,7022,0.628
2012,M,7022,0.694
2013,M,7022,0.759
2014,M,7022,1.072
2015,M,7022,1.469
2016,M,7022,1.579
2017,M,7022,2.106
2018,M,7022,1.725
2019,M,7022,1.675
2020,M,7022,1.161
2009,M,7110,0.001
2010,M,7110,0.001
2012,M,7110,0.0
2013,M,7110,0.0
2014,M,7110,0.003
2015,M,7110,0.002
2016,M,7110,0.002
2017,M,7110,0.001
2018,M,7110,0.0
2019,M,7110,0.0
2020,M,7110,0.0
2009,M,7111,0.022
2010,M,7111,0.008
2011,M,7111,0.037
2012,M,7111,0.015
2013,M,7111,0.047
2014,M,7111,0.021
2015,M,7111,0.012
2016,M,7111,0.021
2017,M,7111,0.022
2018,M,7111,0.017
2019,M,7111,0.016
2020,M,7111,0.014
2009,M,7112,0.938
2010,M,7112,1.28
2011,M,7112,1.173
2012,M,7112,1.218
2013,M,7112,1.308
2014,M,7112,1.758
2015,M,7112,1.087
2016,M,7112,0.943
2017,M,7112,1.737
2018,M,7112,0.659
2019,M,7112,0.654
2020,M,7112,0.56
2009,M,7120,0.074
2010,M,7120,0.092
2011,M,7120,0.104
2012,M,7120,0.124
2013,M,7120,0.173
2014,M,7120,0.17
2015,M,7120,0.079
2016,M,7120,0.173
2017,M,7120,0.209
2018,M,7120,0.108
2019,M,7120,0.14
2020,M,7120,0.15
2019,M,7200,0.001
2020,M,7200,0.001
2009,M,7210,0.001
2010,M,7210,0.0
2011,M,7210,0.002
2012,M,7210,0.001
2013,M,7210,0.001
2014,M,7210,0.001
2015,M,7210,0.001
2016,M,7210,0.001
2017,M,7210,0.0
2018,M,7210,0.0
2019,M,7210,0.0
2020,M,7210,0.0
2009,M,7211,0.319
2010,M,7211,0.34
2011,M,7211,0.343
2012,M,7211,0.297
2013,M,7211,0.347
2014,M,7211,0.349
2015,M,7211,0.524
2016,M,7211,0.453
2017,M,7211,0.464
2018,M,7211,0.411
2019,M,7211,0.437
2020,M,7211,0.503
2009,M,7219,0.018
2010,M,7219,0.048
2011,M,7219,0.032
2012,M,7219,0.016
2013,M,7219,0.018
2014,M,7219,0.021
2015,M,7219,0.017
2016,M,7219,0.028
2017,M,7219,0.031
2018,M,7219,0.03
2019,M,7219,0.025
2020,M,7219,0.016
2009,M,7220,0.023
2010,M,7220,0.032
2011,M,7220,0.037
2012,M,7220,0.02
2013,M,7220,0.017
2014,M,7220,0.029
2015,M,7220,0.037
2016,M,7220,0.014
2017,M,7220,0.01
2018,M,7220,0.011
2019,M,7220,0.007
2020,M,7220,0.007
2009,M,7310,0.001
2010,M,7310,0.0
2011,M,7310,0.001
2012,M,7310,0.002
2013,M,7310,0.002
2014,M,7310,0.003
2015,M,7310,0.003
2016,M,7310,0.003
2017,M,7310,0.003
2018,M,7310,0.003
2019,M,7310,0.002
2020,M,7310,0.0
2009,M,7311,0.485
2010,M,7311,1.076
2011,M,7311,1.18
2012,M,7311,1.339
2013,M,7311,1.202
2014,M,7311,1.646
2015,M,7311,1.738
2016,M,7311,1.886
2017,M,7311,2.055
2018,M,7311,1.236
2019,M,7311,0.879
2020,M,7311,0.501
2009,M,7312,0.028
2010,M,7312,0.002
2011,M,7312,0.001
2012,M,7312,0.002
2013,M,7312,0.003
2014,M,7312,0.006
2015,M,7312,0.011
2016,M,7312,0.009
2017,M,7312,0.011
2018,M,7312,0.005
2019,M,7312,0.002
2020,M,7312,0.003
2009,M,7320,0.002
2010,M,7320,0.005
2011,M,7320,0.007
2012,M,7320,0.009
2013,M,7320,0.01
2014,M,7320,0.009
2015,M,7320,0.031
2016,M,7320,0.01
2017,M,7320,0.034
2018,M,7320,0.053
2019,M,7320,0.018
2020,M,7320,0.002
2018,M,7400,0.0
2009,M,7410,0.001
2010,M,7410,0.016
2011,M,7410,0.028
2012,M,7410,0.057
2013,M,7410,0.051
2014,M,7410,0.032
2015,M,7410,0.067
2016,M,7410,0.062
2017,M,7410,0.11
2018,M,7410,0.01
2019,M,7410,0.004
2020,M,7410,0.001
2009,M,7420,0.0
2010,M,7420,0.0
2011,M,7420,0.0
2012,M,7420,0.0
2013,M,7420,0.0
2014,M,7420,0.002
2015,M,7420,0.004
2016,M,7420,0.004
2017,M,7420,0.002
2018,M,7420,0.002
2019,M,7420,0.001
2020,M,7420,0.003
2009,M,7430,0.001
2010,M,7430,0.001
2011,M,7430,0.0
2012,M,7430,0.0
2013,M,7430,0.0
2014,M,7430,0.0
2015,M,7430,0.001
2016,M,7430,0.001
2017,M,7430,0.008
2018,M,7430,0.0
2019,M,7430,0.0
2020,M,7430,0.0
2009,M,7490,0.752
2010,M,7490,1.085
2011,M,7490,2.044
2012,M,7490,2.296
2013,M,7490,1.844
2014,M,7490,3.059
2015,M,7490,3.312
2016,M,7490,3.076
2017,M,7490,3.537
2018,M,7490,2.168
2019,M,7490,2.304
